dataset_id,persona_id,statement,categories
dialog_1_speaker_1,da3a733330779748a374b9937aa236432d78cb0a0974de97e98f13d4f5711275,I do not think I could have romantic feelings for a person smaller than myself.,Personality_Traits
dialog_1_speaker_1,da3a733330779748a374b9937aa236432d78cb0a0974de97e98f13d4f5711275,I think mothers are cool.,Personal_Background
dialog_1_speaker_2,ef4d72b579fa9fefb18c830801139dcb3f2c6f508e58066faef1cc14c495ffe6,I like game of thrones. Arya Stark is my favorite character.,Preferences_Interests
dialog_1_speaker_2,ef4d72b579fa9fefb18c830801139dcb3f2c6f508e58066faef1cc14c495ffe6,"I have 4 sisters named Anne, Lauren, Alexis, and Sam.",Personal_Background
dialog_1_speaker_2,ef4d72b579fa9fefb18c830801139dcb3f2c6f508e58066faef1cc14c495ffe6,My mother is the closest person to me.,Personal_Background
dialog_1_speaker_2,ef4d72b579fa9fefb18c830801139dcb3f2c6f508e58066faef1cc14c495ffe6,I have 4 sisters.,Personal_Background
dialog_1_speaker_2,ef4d72b579fa9fefb18c830801139dcb3f2c6f508e58066faef1cc14c495ffe6,I admire lipton beverages.,Uncategorized
dialog_1_speaker_2,ef4d72b579fa9fefb18c830801139dcb3f2c6f508e58066faef1cc14c495ffe6,I like game of thrones.,Preferences_Interests
dialog_1_speaker_2,ef4d72b579fa9fefb18c830801139dcb3f2c6f508e58066faef1cc14c495ffe6,I do research into mermaids. I think mermaids are real.,Uncategorized
dialog_1_speaker_2,ef4d72b579fa9fefb18c830801139dcb3f2c6f508e58066faef1cc14c495ffe6,My mom is a website designer.,Personal_Background
dialog_1_speaker_2,ef4d72b579fa9fefb18c830801139dcb3f2c6f508e58066faef1cc14c495ffe6,I am a mermaid researcher.,Personality_Traits
dialog_1_speaker_2,ef4d72b579fa9fefb18c830801139dcb3f2c6f508e58066faef1cc14c495ffe6,My mother is my best friend.,"Personal_Background, Social_Relationships"
dialog_1_speaker_2,ef4d72b579fa9fefb18c830801139dcb3f2c6f508e58066faef1cc14c495ffe6,My parents had 5 kids.,Personal_Background
dialog_1_speaker_2,ef4d72b579fa9fefb18c830801139dcb3f2c6f508e58066faef1cc14c495ffe6,I like fairy tales.,Preferences_Interests
dialog_2_speaker_1,81859d0ae18b7ce8647523c613a8885fd55f572d7616fb9bf053817f12bd8fca,I am shy. I like the Beatles.,Personality_Traits
dialog_2_speaker_1,81859d0ae18b7ce8647523c613a8885fd55f572d7616fb9bf053817f12bd8fca,I went out on a date. I do not go out very often.,Habits_Routines
dialog_2_speaker_1,81859d0ae18b7ce8647523c613a8885fd55f572d7616fb9bf053817f12bd8fca,I do not like my family.,Personal_Background
dialog_2_speaker_1,81859d0ae18b7ce8647523c613a8885fd55f572d7616fb9bf053817f12bd8fca,My parents are very judgmental and rude.,Personal_Background
dialog_2_speaker_1,81859d0ae18b7ce8647523c613a8885fd55f572d7616fb9bf053817f12bd8fca,I like rock music.,Preferences_Interests
dialog_2_speaker_1,81859d0ae18b7ce8647523c613a8885fd55f572d7616fb9bf053817f12bd8fca,I am a bit shy. I don't want to work at a large company. I want to write a book.,"Personal_Background, Preferences_Interests, Personality_Traits"
dialog_2_speaker_1,81859d0ae18b7ce8647523c613a8885fd55f572d7616fb9bf053817f12bd8fca,I am from a very small town. I do not live somewhere exotic. I like small town life in some ways.,Demographics
dialog_2_speaker_1,81859d0ae18b7ce8647523c613a8885fd55f572d7616fb9bf053817f12bd8fca,I am from a very small town. I do not live somewhere exotic.,Demographics
dialog_2_speaker_1,81859d0ae18b7ce8647523c613a8885fd55f572d7616fb9bf053817f12bd8fca,I am from a very small town.,Demographics
dialog_2_speaker_1,81859d0ae18b7ce8647523c613a8885fd55f572d7616fb9bf053817f12bd8fca,I like mojitos.,Preferences_Interests
dialog_2_speaker_1,81859d0ae18b7ce8647523c613a8885fd55f572d7616fb9bf053817f12bd8fca,I have been looking for a job. My family is annoying me.,Personal_Background
dialog_2_speaker_1,81859d0ae18b7ce8647523c613a8885fd55f572d7616fb9bf053817f12bd8fca,I have been looking for a more interesting job. My family is annoying me. I want to get away from family during the day.,"Demographics, Personal_Background"
dialog_2_speaker_1,81859d0ae18b7ce8647523c613a8885fd55f572d7616fb9bf053817f12bd8fca,I like the Beatles.,Preferences_Interests
dialog_2_speaker_1,81859d0ae18b7ce8647523c613a8885fd55f572d7616fb9bf053817f12bd8fca,I am very withdrawn.,Personality_Traits
dialog_2_speaker_1,81859d0ae18b7ce8647523c613a8885fd55f572d7616fb9bf053817f12bd8fca,I have a severe allergy.,Uncategorized
dialog_2_speaker_2,31eb410171476ac428d247921e393e2d1cc251ebe9c42c22d8949ac8a0a2f75e,I like other drinks over mojitos.,Preferences_Interests
dialog_2_speaker_2,31eb410171476ac428d247921e393e2d1cc251ebe9c42c22d8949ac8a0a2f75e,I am not shy. I work in TV show business,"Personal_Background, Preferences_Interests, Personality_Traits"
dialog_2_speaker_2,31eb410171476ac428d247921e393e2d1cc251ebe9c42c22d8949ac8a0a2f75e,I have been to Brazil.,Uncategorized
dialog_2_speaker_2,31eb410171476ac428d247921e393e2d1cc251ebe9c42c22d8949ac8a0a2f75e,I am not shy.,Personality_Traits
dialog_2_speaker_2,31eb410171476ac428d247921e393e2d1cc251ebe9c42c22d8949ac8a0a2f75e,I work in TV show business. I am taking a four week break from my job at a studio. I have had trouble finding a job in the past.,"Demographics, Personal_Background, Preferences_Interests"
dialog_2_speaker_2,31eb410171476ac428d247921e393e2d1cc251ebe9c42c22d8949ac8a0a2f75e,I am an aspiring actor.,Personality_Traits
dialog_2_speaker_2,31eb410171476ac428d247921e393e2d1cc251ebe9c42c22d8949ac8a0a2f75e,I like fluid from out of country.,"Demographics, Preferences_Interests"
dialog_2_speaker_2,31eb410171476ac428d247921e393e2d1cc251ebe9c42c22d8949ac8a0a2f75e,I had a small family. I am from a very small town.,"Demographics, Personal_Background"
dialog_2_speaker_2,31eb410171476ac428d247921e393e2d1cc251ebe9c42c22d8949ac8a0a2f75e,I work in TV show business. I am once a four week break from my job at a studio. I have had trouble finding a job in the past.,"Demographics, Personal_Background, Preferences_Interests"
dialog_2_speaker_2,31eb410171476ac428d247921e393e2d1cc251ebe9c42c22d8949ac8a0a2f75e,"I enjoy spending time with my small  family. My family is in my hometown, but I live in the city. I am from a very small town with 500 people. I like peace and quiet.","Demographics, Personal_Background, Personality_Traits"
dialog_2_speaker_2,31eb410171476ac428d247921e393e2d1cc251ebe9c42c22d8949ac8a0a2f75e,I tell jokes on stage.,Uncategorized
dialog_2_speaker_2,31eb410171476ac428d247921e393e2d1cc251ebe9c42c22d8949ac8a0a2f75e,I am going to film a game show. I love my job. I've met a few famous actors. I've been at my job for 20 years. I like to help my friends.,"Personal_Background, Preferences_Interests, Personality_Traits, Social_Relationships"
dialog_2_speaker_2,31eb410171476ac428d247921e393e2d1cc251ebe9c42c22d8949ac8a0a2f75e,I was on the silver screen.,Uncategorized
dialog_2_speaker_2,31eb410171476ac428d247921e393e2d1cc251ebe9c42c22d8949ac8a0a2f75e,Mojitos are one of my favorite drinks. I like other drinks over mojitos. One of my favorite drinks is a caipirinha.,Preferences_Interests
dialog_2_speaker_2,31eb410171476ac428d247921e393e2d1cc251ebe9c42c22d8949ac8a0a2f75e,I do not know many people.,Social_Relationships
dialog_3_speaker_1,3fa794a4d21bc2feaff568802145c6e5c9911c2f45ddf7d6fe6bdb6eae067714,I made it to printed words.,Uncategorized
dialog_3_speaker_1,3fa794a4d21bc2feaff568802145c6e5c9911c2f45ddf7d6fe6bdb6eae067714,I've a high voice.,Uncategorized
dialog_3_speaker_1,3fa794a4d21bc2feaff568802145c6e5c9911c2f45ddf7d6fe6bdb6eae067714,I'm an expert at making food.,Preferences_Interests
dialog_3_speaker_1,3fa794a4d21bc2feaff568802145c6e5c9911c2f45ddf7d6fe6bdb6eae067714,In my youth I could spell competitively.,Uncategorized
dialog_3_speaker_2,32f183dabaa0dbf46c2046330da1f7d6376126f8db9e9b92f5cad0ffaad85130,I'm in great shape.,Uncategorized
dialog_3_speaker_2,32f183dabaa0dbf46c2046330da1f7d6376126f8db9e9b92f5cad0ffaad85130,I've dark eyes.,Uncategorized
dialog_3_speaker_2,32f183dabaa0dbf46c2046330da1f7d6376126f8db9e9b92f5cad0ffaad85130,I like outdoor activities.,Preferences_Interests
dialog_3_speaker_2,32f183dabaa0dbf46c2046330da1f7d6376126f8db9e9b92f5cad0ffaad85130,Glasses give me a headache.,Uncategorized
dialog_3_speaker_2,32f183dabaa0dbf46c2046330da1f7d6376126f8db9e9b92f5cad0ffaad85130,I dislike orange vegetables from the ground.,Demographics
dialog_4_speaker_1,d239063d168b5a3503be9b92a35b38c79e266e145c5d5ef4107722317a87dc3b,My wedding is set for april 11.,Uncategorized
dialog_4_speaker_1,d239063d168b5a3503be9b92a35b38c79e266e145c5d5ef4107722317a87dc3b,I've always liked nice cars.,Personality_Traits
dialog_4_speaker_1,d239063d168b5a3503be9b92a35b38c79e266e145c5d5ef4107722317a87dc3b,I want candy.,Goals_Aspirations
dialog_4_speaker_1,d239063d168b5a3503be9b92a35b38c79e266e145c5d5ef4107722317a87dc3b,I watch kids.,Preferences_Interests
dialog_4_speaker_1,d239063d168b5a3503be9b92a35b38c79e266e145c5d5ef4107722317a87dc3b,I come from a large family.,"Demographics, Personal_Background"
dialog_4_speaker_2,40f42a6b46dfff27833d717f5b0a60c74d87e3fbc2f4d3c435629b902c67ff24,I work hard.,Personal_Background
dialog_4_speaker_2,40f42a6b46dfff27833d717f5b0a60c74d87e3fbc2f4d3c435629b902c67ff24,I've not told my family that I am interested in the same sex.,Personal_Background
dialog_4_speaker_2,40f42a6b46dfff27833d717f5b0a60c74d87e3fbc2f4d3c435629b902c67ff24,I don't eat a lot of vegetables.,Preferences_Interests
dialog_4_speaker_2,40f42a6b46dfff27833d717f5b0a60c74d87e3fbc2f4d3c435629b902c67ff24,Music comes easy to me.,Preferences_Interests
dialog_5_speaker_1,e26084e7cf1a51f84ac1ec08143b3c2433c37fdaeb4cd5d0d4557fd82245fd5a,I like reading.,Preferences_Interests
dialog_5_speaker_1,e26084e7cf1a51f84ac1ec08143b3c2433c37fdaeb4cd5d0d4557fd82245fd5a,My favorite food is italian.,"Demographics, Preferences_Interests"
dialog_5_speaker_1,e26084e7cf1a51f84ac1ec08143b3c2433c37fdaeb4cd5d0d4557fd82245fd5a,I like mystery and horror novels. I like Sherlock Holmes. My second favourite mystery book is medical mystery.,Preferences_Interests
dialog_5_speaker_1,e26084e7cf1a51f84ac1ec08143b3c2433c37fdaeb4cd5d0d4557fd82245fd5a,I like rock music.,Preferences_Interests
dialog_5_speaker_1,e26084e7cf1a51f84ac1ec08143b3c2433c37fdaeb4cd5d0d4557fd82245fd5a,I like watching football.,Preferences_Interests
dialog_5_speaker_1,e26084e7cf1a51f84ac1ec08143b3c2433c37fdaeb4cd5d0d4557fd82245fd5a,I like Steven King. I love Halloween.,Personality_Traits
dialog_5_speaker_1,e26084e7cf1a51f84ac1ec08143b3c2433c37fdaeb4cd5d0d4557fd82245fd5a,I can read a book in one day.,Preferences_Interests
dialog_5_speaker_1,e26084e7cf1a51f84ac1ec08143b3c2433c37fdaeb4cd5d0d4557fd82245fd5a,One of my offspring is a quarterback.,Uncategorized
dialog_5_speaker_1,e26084e7cf1a51f84ac1ec08143b3c2433c37fdaeb4cd5d0d4557fd82245fd5a,I like Sherlock Holmes.,Preferences_Interests
dialog_5_speaker_1,e26084e7cf1a51f84ac1ec08143b3c2433c37fdaeb4cd5d0d4557fd82245fd5a,I prefer the book version of Sherlock Holmes. I enjoy a lot of Agatha Christie's work.,"Personal_Background, Preferences_Interests"
dialog_5_speaker_1,e26084e7cf1a51f84ac1ec08143b3c2433c37fdaeb4cd5d0d4557fd82245fd5a,I'm a current resident in the united state.,Uncategorized
dialog_5_speaker_1,e26084e7cf1a51f84ac1ec08143b3c2433c37fdaeb4cd5d0d4557fd82245fd5a,I like the sand and water.,Preferences_Interests
dialog_5_speaker_1,e26084e7cf1a51f84ac1ec08143b3c2433c37fdaeb4cd5d0d4557fd82245fd5a,I like football. I like the Sherlock Holmes series with Benedict Cumberbatch even more than football.,Preferences_Interests
dialog_5_speaker_1,e26084e7cf1a51f84ac1ec08143b3c2433c37fdaeb4cd5d0d4557fd82245fd5a,I like suspense.,Preferences_Interests
dialog_5_speaker_1,e26084e7cf1a51f84ac1ec08143b3c2433c37fdaeb4cd5d0d4557fd82245fd5a,I like mystery and horror novels. I like Sherlock Holmes. My second favourite mystery book is medical mystery. I like the book version of a story better than the movie.,Preferences_Interests
dialog_5_speaker_1,e26084e7cf1a51f84ac1ec08143b3c2433c37fdaeb4cd5d0d4557fd82245fd5a,I like the book version of a story better than the movie.,Preferences_Interests
dialog_5_speaker_1,e26084e7cf1a51f84ac1ec08143b3c2433c37fdaeb4cd5d0d4557fd82245fd5a,I like mystery.,Preferences_Interests
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,I possess a death carriage.,Uncategorized
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,Halloween is my favorite holiday.,Preferences_Interests
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,I do not work at a funeral home.,Personal_Background
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,I knit presents for my friends.,Social_Relationships
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,I like the Jonathan Creek books.,Preferences_Interests
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,My favorite band is Nine Inch Nails. I like alternative rock music.,Preferences_Interests
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,I drive and own a long black hearse. I do not work at a funeral home.,Personal_Background
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,I like scary movies.,Preferences_Interests
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,I like mystery.,Preferences_Interests
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,I like old school music.,"Personal_Background, Preferences_Interests"
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,I like the Benedict Cumberbatch Sherlock TV Series.,Preferences_Interests
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,The long black hearse is not mine.,Uncategorized
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,Halloween is my favorite holiday. I always dress up as a zombie and drive around town in a hearse for Halloween.,"Demographics, Preferences_Interests, Habits_Routines"
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,I like Sherlock Holmes.,Preferences_Interests
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,I like mystery novels. I like Sherlock Holmes. I like the Jonathan Creek books. I like the Benedict Cumberbatch Sherlock TV Series.,Preferences_Interests
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,I like rock alternative music.,Preferences_Interests
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,I own the long black hearse.,Uncategorized
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,I like watching football.,Preferences_Interests
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,I like mystery novels.,Preferences_Interests
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,I drive a long black hearse.,Uncategorized
dialog_5_speaker_2,1f5874b6c798059b2084098198ad0d65ef1aeb1b448f5c612f1a25999d676872,I like Agatha Christie. I love suspense. I love Stephen King. I love scary things. Halloween is my favorite holiday.,Personality_Traits
dialog_6_speaker_1,c14233a478406516c809db101e7dd777a5c222b816f38139c2aebe710b712d76,I like to listen to rock music.,Preferences_Interests
dialog_6_speaker_1,c14233a478406516c809db101e7dd777a5c222b816f38139c2aebe710b712d76,My clothes are usually dark colors.,Uncategorized
dialog_6_speaker_1,c14233a478406516c809db101e7dd777a5c222b816f38139c2aebe710b712d76,My vehicle is a dark color.,Uncategorized
dialog_6_speaker_1,c14233a478406516c809db101e7dd777a5c222b816f38139c2aebe710b712d76,I loke to go shopping.,Uncategorized
dialog_6_speaker_1,c14233a478406516c809db101e7dd777a5c222b816f38139c2aebe710b712d76,Guns and roses is my favorite band.,Preferences_Interests
dialog_6_speaker_2,9b4e676980e25f31a79735792839ebac4fdad94ab1d5df0fa992801119e9d984,I don't get to see my parents very often.,Personal_Background
dialog_6_speaker_2,9b4e676980e25f31a79735792839ebac4fdad94ab1d5df0fa992801119e9d984,I enjoy my albums.,Preferences_Interests
dialog_6_speaker_2,9b4e676980e25f31a79735792839ebac4fdad94ab1d5df0fa992801119e9d984,I like to be clean.,Preferences_Interests
dialog_6_speaker_2,9b4e676980e25f31a79735792839ebac4fdad94ab1d5df0fa992801119e9d984,I like bigger canines.,Preferences_Interests
dialog_7_speaker_1,66eb6d26c7fa0d93720a67a38b442df1f64eeb0fc811cac294cf2a09eb0b20db,I am a journalist.,Personality_Traits
dialog_7_speaker_1,66eb6d26c7fa0d93720a67a38b442df1f64eeb0fc811cac294cf2a09eb0b20db,I no longer party a lot.,Social_Relationships
dialog_7_speaker_1,66eb6d26c7fa0d93720a67a38b442df1f64eeb0fc811cac294cf2a09eb0b20db,I have a spouse.,Personal_Background
dialog_7_speaker_1,66eb6d26c7fa0d93720a67a38b442df1f64eeb0fc811cac294cf2a09eb0b20db,I am terrible at math. I like language and writing.,"Preferences_Interests, Personality_Traits"
dialog_7_speaker_1,66eb6d26c7fa0d93720a67a38b442df1f64eeb0fc811cac294cf2a09eb0b20db,I like pizza. I want to try deep dish pepperoni pizza.,"Preferences_Interests, Goals_Aspirations"
dialog_7_speaker_1,66eb6d26c7fa0d93720a67a38b442df1f64eeb0fc811cac294cf2a09eb0b20db,I get paid by the piece. I have friends that work at various publications.,"Personal_Background, Social_Relationships"
dialog_7_speaker_1,66eb6d26c7fa0d93720a67a38b442df1f64eeb0fc811cac294cf2a09eb0b20db,I graduated from university a long time ago.,"Demographics, Personal_Background"
dialog_7_speaker_1,66eb6d26c7fa0d93720a67a38b442df1f64eeb0fc811cac294cf2a09eb0b20db,I work as a writer.,Personal_Background
dialog_7_speaker_1,66eb6d26c7fa0d93720a67a38b442df1f64eeb0fc811cac294cf2a09eb0b20db,I went to an university.,Personal_Background
dialog_7_speaker_1,66eb6d26c7fa0d93720a67a38b442df1f64eeb0fc811cac294cf2a09eb0b20db,I like using my imagination.,Preferences_Interests
dialog_7_speaker_1,66eb6d26c7fa0d93720a67a38b442df1f64eeb0fc811cac294cf2a09eb0b20db,My sister has lots of kids.,Personal_Background
dialog_7_speaker_1,66eb6d26c7fa0d93720a67a38b442df1f64eeb0fc811cac294cf2a09eb0b20db,I'm in nyc.,Uncategorized
dialog_7_speaker_1,66eb6d26c7fa0d93720a67a38b442df1f64eeb0fc811cac294cf2a09eb0b20db,I like to learn new things.,Preferences_Interests
dialog_7_speaker_2,676fbc24b3574b235bf4403e5d21887be3189458787a42853e11c019e634d463,I like to celebrate with friends.,Social_Relationships
dialog_7_speaker_2,676fbc24b3574b235bf4403e5d21887be3189458787a42853e11c019e634d463,I am majoring in business at university.  I work at a part-time job.,Personal_Background
dialog_7_speaker_2,676fbc24b3574b235bf4403e5d21887be3189458787a42853e11c019e634d463,I love to eat pizza with my friends. I love deep dish pepperoni pizza. I work art time at a pizza restaurant.,"Personal_Background, Preferences_Interests, Personality_Traits, Social_Relationships"
dialog_7_speaker_2,676fbc24b3574b235bf4403e5d21887be3189458787a42853e11c019e634d463,I enjoy spending time with my toes in the sand.,Preferences_Interests
dialog_7_speaker_2,676fbc24b3574b235bf4403e5d21887be3189458787a42853e11c019e634d463,I am an engineering student.,Personal_Background
dialog_7_speaker_2,676fbc24b3574b235bf4403e5d21887be3189458787a42853e11c019e634d463,I work at eureka.,Personal_Background
dialog_7_speaker_2,676fbc24b3574b235bf4403e5d21887be3189458787a42853e11c019e634d463,I am in school.,Personal_Background
dialog_7_speaker_2,676fbc24b3574b235bf4403e5d21887be3189458787a42853e11c019e634d463,I work part time at a pizza restaurant.,"Personal_Background, Preferences_Interests"
dialog_7_speaker_2,676fbc24b3574b235bf4403e5d21887be3189458787a42853e11c019e634d463,I study to be a businessman.,Personal_Background
dialog_7_speaker_2,676fbc24b3574b235bf4403e5d21887be3189458787a42853e11c019e634d463,I am in school majoring in business at university. I am studying finance.,Personal_Background
dialog_7_speaker_2,676fbc24b3574b235bf4403e5d21887be3189458787a42853e11c019e634d463,I am not good at math.,Personality_Traits
dialog_7_speaker_2,676fbc24b3574b235bf4403e5d21887be3189458787a42853e11c019e634d463,I party a lot.,Social_Relationships
dialog_7_speaker_2,676fbc24b3574b235bf4403e5d21887be3189458787a42853e11c019e634d463,I am in university majoring in business. I am studying finance.,Personal_Background
dialog_7_speaker_2,676fbc24b3574b235bf4403e5d21887be3189458787a42853e11c019e634d463,I am not good at math. I am taking a math class. I don't like algebra. I am good at science and english.,Personal_Background
dialog_7_speaker_2,676fbc24b3574b235bf4403e5d21887be3189458787a42853e11c019e634d463,I will graduate in one year. I plan to get a masters degree afterwards.,"Personal_Background, Goals_Aspirations"
dialog_7_speaker_2,676fbc24b3574b235bf4403e5d21887be3189458787a42853e11c019e634d463,I love to party.,"Personality_Traits, Social_Relationships"
